2.703143688999209644e+02 2.375855253236512112e+02 2.000000000000000000e+00
6.822422333958189711e+01 1.887344733892542195e+02 0.000000000000000000e+00
2.672751557586369131e+02 1.758114207665955178e+02 2.000000000000000000e+00
2.241653926681107976e+02 2.022303246965050789e+02 2.000000000000000000e+00
1.217513795063940449e+02 1.039173039494227027e+02 1.000000000000000000e+00
2.573408225314129822e+02 1.562319250610977122e+02 2.000000000000000000e+00
1.339049404384886941e+02 1.072435223804536975e+02 1.000000000000000000e+00
1.349813235956668223e+02 9.100646478498919123e+01 1.000000000000000000e+00
2.097136946379594349e+02 1.997407113433926895e+02 2.000000000000000000e+00
7.685822166416292589e+01 1.836339764167088902e+02 0.000000000000000000e+00
2.592893078594611893e+02 2.319044204958632918e+02 2.000000000000000000e+00
1.469109139062669556e+02 7.948153164686789296e+01 1.000000000000000000e+00
1.140294264071254275e+02 1.119898070285364895e+02 1.000000000000000000e+00
7.536950367363327530e+01 2.036879563538885520e+02 0.000000000000000000e+00
9.318647527141510523e+01 1.969382344523082224e+02 0.000000000000000000e+00
2.343296270017991390e+02 1.934230944752156063e+02 2.000000000000000000e+00
6.625212767528446989e+01 2.159894986373903407e+02 0.000000000000000000e+00
1.169735947920733992e+02 1.112748466850744506e+02 1.000000000000000000e+00
1.453647359060528288e+02 9.915093272151062820e+01 1.000000000000000000e+00
2.099773638814255321e+02 1.889232655823435607e+02 2.000000000000000000e+00
2.414733352993432902e+02 1.861980263252678469e+02 2.000000000000000000e+00
5.688655437259924952e+01 1.940026926082949501e+02 0.000000000000000000e+00
2.330967988260613879e+02 1.746454960530900848e+02 2.000000000000000000e+00
1.669951796252179292e+02 7.921608901022202076e+01 1.000000000000000000e+00
8.070939523437792218e+01 1.958331918368472486e+02 0.000000000000000000e+00
7.009074473853213760e+01 1.922966118750427995e+02 0.000000000000000000e+00
1.369526422973386275e+02 1.548415622263537159e+02 1.000000000000000000e+00
7.073209253589601531e+01 1.890411983246356442e+02 0.000000000000000000e+00
1.554994861464473104e+02 7.730994862499701981e+01 1.000000000000000000e+00
2.879506541882296347e+02 1.982976915036232981e+02 2.000000000000000000e+00
2.659351259455675631e+02 1.596705824397167248e+02 2.000000000000000000e+00
9.235437852348614740e+01 1.952961916474465909e+02 0.000000000000000000e+00
1.308931411465468955e+02 8.358517026979359343e+01 1.000000000000000000e+00
1.391457833886207140e+02 1.164477086250431910e+02 1.000000000000000000e+00
1.486704992293410328e+02 1.026057053874374390e+02 1.000000000000000000e+00
2.600931879974943399e+02 2.070847398679959213e+02 2.000000000000000000e+00
1.692220354957642030e+02 7.432999820349895970e+01 1.000000000000000000e+00
7.043666962507185758e+01 1.974583685437015674e+02 0.000000000000000000e+00
1.583364180705763999e+02 7.505368044825468132e+01 1.000000000000000000e+00
5.471033810844613043e+01 2.062744733073389796e+02 0.000000000000000000e+00
2.623557688091883620e+02 1.609683660393816922e+02 2.000000000000000000e+00
2.258579021140517966e+02 2.093031447923916346e+02 2.000000000000000000e+00
1.226496840910234312e+02 9.953564322066500836e+01 1.000000000000000000e+00
1.502641470135091026e+02 8.578944319318019041e+01 1.000000000000000000e+00
1.296138834741794597e+02 1.314803253340916172e+02 1.000000000000000000e+00
2.629029557841527662e+02 1.690273281485818302e+02 2.000000000000000000e+00
1.123682360013766726e+02 1.110068096071047563e+02 1.000000000000000000e+00
8.523791279273146415e+01 2.094664209529196057e+02 0.000000000000000000e+00
1.748033679700989182e+02 1.359367264700568683e+02 1.000000000000000000e+00
2.425233900576279211e+02 1.478831109171553635e+02 2.000000000000000000e+00
2.730153614684101058e+02 1.768568031148759871e+02 2.000000000000000000e+00
2.572208010486894523e+02 1.938769665469850736e+02 2.000000000000000000e+00
7.139498700087212057e+01 2.083009911753747190e+02 0.000000000000000000e+00
2.796630566454739437e+02 2.201869729663363557e+02 2.000000000000000000e+00
1.467187231954483480e+02 8.992432080594549859e+01 1.000000000000000000e+00
1.229998714382469132e+02 7.834111969958425448e+01 1.000000000000000000e+00
1.104870464784946620e+02 8.588291844190322877e+01 1.000000000000000000e+00
1.138526605802942697e+02 1.059551151025500957e+02 1.000000000000000000e+00
1.371328157254186806e+02 8.111691213884834895e+01 1.000000000000000000e+00
7.860519021544895679e+01 1.978609817068007430e+02 0.000000000000000000e+00
2.045151418545394790e+02 1.811624287482195825e+02 2.000000000000000000e+00
1.308630750856754901e+02 1.145153518999440649e+02 1.000000000000000000e+00
1.650883144734670509e+02 9.158274354610040291e+01 1.000000000000000000e+00
1.489615304838816883e+02 8.629736160802322331e+01 1.000000000000000000e+00
1.454268590048541512e+02 1.260818485117455054e+02 1.000000000000000000e+00
8.068268533261583286e+01 2.021016129794568030e+02 0.000000000000000000e+00
2.918311391656886826e+02 2.595146860212880711e+02 2.000000000000000000e+00
1.343832036563598535e+02 8.218022800284019524e+01 1.000000000000000000e+00
1.372327751531723834e+02 1.113863944843645015e+02 1.000000000000000000e+00
6.645052329157347515e+01 1.998075104641825703e+02 0.000000000000000000e+00
2.700133692632683164e+02 1.759328252530976897e+02 2.000000000000000000e+00
1.532984772250109700e+02 1.022121830316160072e+02 1.000000000000000000e+00
1.479628302150489958e+02 9.342725960482874825e+01 1.000000000000000000e+00
6.834025589327158912e+01 2.036446102959013444e+02 0.000000000000000000e+00
2.395289247876156935e+02 2.041750401686998373e+02 2.000000000000000000e+00
8.834797407720121498e+01 1.856442221599008917e+02 0.000000000000000000e+00
8.958297762755023541e+01 1.982566933761722225e+02 0.000000000000000000e+00
2.495995233142934637e+02 2.021518116473272926e+02 2.000000000000000000e+00
2.132161895119092208e+02 1.987624998553908995e+02 2.000000000000000000e+00
1.387360279112201340e+02 9.345981035484074084e+01 1.000000000000000000e+00
1.493578521382748363e+02 1.423480686775934601e+02 1.000000000000000000e+00
7.875635116580468775e+01 1.937574678286461847e+02 0.000000000000000000e+00
2.214209945775260735e+02 2.055668183522265053e+02 2.000000000000000000e+00
1.697287776735516616e+02 1.166293968573543225e+02 1.000000000000000000e+00
