1.320529177047486940e+02 1.052948577991135153e+02 1.000000000000000000e+00
7.930607973218609175e+01 2.046604142346806441e+02 2.000000000000000000e+00
2.647620170719538351e+02 1.810230202755990945e+02 0.000000000000000000e+00
2.346623085838519103e+02 1.707691885565383814e+02 0.000000000000000000e+00
6.859148132975914791e+01 1.918101225389617923e+02 2.000000000000000000e+00
7.094975367564306623e+01 2.000743460045893869e+02 2.000000000000000000e+00
1.644797316897949599e+02 9.998226372799457806e+01 1.000000000000000000e+00
2.094555856418382120e+02 1.727830990269320921e+02 0.000000000000000000e+00
3.141301511100364792e+02 2.512101216746235650e+02 0.000000000000000000e+00
1.408053878493732896e+02 9.668621815155486843e+01 1.000000000000000000e+00
2.837480468580604906e+02 1.850388830340807260e+02 0.000000000000000000e+00
2.157961940630540312e+02 1.919696507889863426e+02 0.000000000000000000e+00
6.599718663037488398e+01 2.060588755306599751e+02 2.000000000000000000e+00
3.221641064612388732e+02 1.722286844369131984e+02 0.000000000000000000e+00
2.313841809724171412e+02 2.097182666377307498e+02 0.000000000000000000e+00
2.762149218971505320e+02 2.048826384793517832e+02 0.000000000000000000e+00
2.584441300217719686e+02 1.732938683579783401e+02 0.000000000000000000e+00
2.801721970627106657e+02 2.044621704846683770e+02 0.000000000000000000e+00
2.140076036964989044e+02 1.567606730509687623e+02 0.000000000000000000e+00
8.003631683584882239e+01 1.939934486929277284e+02 2.000000000000000000e+00
6.027416093940328778e+01 2.044320193395070078e+02 2.000000000000000000e+00
2.356894216893902581e+02 2.221698037821740002e+02 0.000000000000000000e+00
1.698277340257773460e+02 8.873580752244239989e+01 1.000000000000000000e+00
8.491500391290799143e+01 2.129961264382123147e+02 2.000000000000000000e+00
2.428134605283599115e+02 1.947238210433985444e+02 0.000000000000000000e+00
2.542765198831106943e+02 1.447298624444808581e+02 0.000000000000000000e+00
1.552045709945796546e+02 1.088235563894370728e+02 1.000000000000000000e+00
2.446533788723244527e+02 1.598492742702549378e+02 0.000000000000000000e+00
6.439485976178669091e+01 1.953985633276342355e+02 2.000000000000000000e+00
2.701106531362503915e+02 1.912938204090450540e+02 0.000000000000000000e+00
8.077892938207146756e+01 1.905340137444476909e+02 2.000000000000000000e+00
1.609538259216573977e+02 8.605270170127570850e+01 1.000000000000000000e+00
2.380366117622318143e+02 1.616803253057466634e+02 0.000000000000000000e+00
2.506407867903537010e+02 1.896312901739142092e+02 0.000000000000000000e+00
9.507860300264391640e+01 1.974985089027597382e+02 2.000000000000000000e+00
2.099388625692439234e+02 1.590663337700650573e+02 0.000000000000000000e+00
8.246332037099855938e+01 2.078318630330058454e+02 2.000000000000000000e+00
1.559761647063611463e+02 9.265461213699801135e+01 1.000000000000000000e+00
2.459507216217842540e+02 1.836875338586524151e+02 0.000000000000000000e+00
2.697355895139870086e+02 1.931097404514825939e+02 0.000000000000000000e+00
1.507619090967219222e+02 9.185917080324163919e+01 1.000000000000000000e+00
7.722217530533355045e+01 2.107329385081755788e+02 2.000000000000000000e+00
1.404085244529657643e+02 8.374523322399159042e+01 1.000000000000000000e+00
1.319896778361083989e+02 1.063548239401254563e+02 1.000000000000000000e+00
2.550880346303895010e+02 1.992150731099502252e+02 0.000000000000000000e+00
1.602161990232353048e+02 1.094992086245501497e+02 1.000000000000000000e+00
6.358851813781494400e+01 1.985500680526706390e+02 2.000000000000000000e+00
2.102339777506296628e+02 1.795902125341202122e+02 0.000000000000000000e+00
2.477938568809055937e+02 1.650091487553283116e+02 0.000000000000000000e+00
2.362114898341057483e+02 1.927339986251683115e+02 0.000000000000000000e+00
2.606553873445249678e+02 1.780330990665266029e+02 0.000000000000000000e+00
2.710940379075969986e+02 1.877990831736581470e+02 0.000000000000000000e+00
1.547214646813263244e+02 1.005164406454571804e+02 1.000000000000000000e+00
9.163694738261813200e+01 9.631086728614174319e+01 1.000000000000000000e+00
2.197485232983044057e+02 1.993803498170038324e+02 0.000000000000000000e+00
1.159352144037178505e+02 1.061295325004051762e+02 1.000000000000000000e+00
1.506201826684696528e+02 1.065126869841650290e+02 1.000000000000000000e+00
2.639740585135574520e+02 2.204375809339617831e+02 0.000000000000000000e+00
1.795850495286811963e+02 2.249339061887205844e+02 0.000000000000000000e+00
2.180992972530669647e+02 1.552548190014494480e+02 0.000000000000000000e+00
2.838072713932725151e+02 1.704941515037426711e+02 0.000000000000000000e+00
8.335672820205367373e+01 1.990217159070861612e+02 2.000000000000000000e+00
2.232084818922366765e+02 1.815392414642606980e+02 0.000000000000000000e+00
2.616176662561923081e+02 1.447537732457575430e+02 0.000000000000000000e+00
2.790305742698537870e+02 1.699356866467546752e+02 0.000000000000000000e+00
2.501364533096366074e+02 2.232659276405939579e+02 0.000000000000000000e+00
2.155159688735056704e+02 1.667889518239790050e+02 0.000000000000000000e+00
2.011692692052191092e+02 1.668700430598453579e+02 0.000000000000000000e+00
2.560686431756702746e+02 1.964115567291956381e+02 0.000000000000000000e+00
6.770525355238537202e+01 1.882979436068737300e+02 2.000000000000000000e+00
3.015348032133664447e+02 2.345189126538753897e+02 0.000000000000000000e+00
2.664140418870208009e+02 1.630524015994708407e+02 0.000000000000000000e+00
1.547049741574121526e+02 9.470600071923642815e+01 1.000000000000000000e+00
2.229815955134234855e+02 1.966320511269568101e+02 0.000000000000000000e+00
2.719974327662566793e+02 1.840578934210070940e+02 0.000000000000000000e+00
1.412581675064353135e+02 1.071501894210542929e+02 1.000000000000000000e+00
2.662263796294214444e+02 1.996998929011562041e+02 0.000000000000000000e+00
2.514300765216500508e+02 1.744621234985571050e+02 0.000000000000000000e+00
2.090192658801583150e+02 2.040418287178864034e+02 0.000000000000000000e+00
2.334559766272940635e+02 1.896289727740533237e+02 0.000000000000000000e+00
1.560480900658930068e+02 1.043294904289688816e+02 1.000000000000000000e+00
1.458801376866334749e+02 1.020973519135353058e+02 1.000000000000000000e+00
1.496795313691498563e+02 9.261847414910631926e+01 1.000000000000000000e+00
2.820002352448240686e+02 1.708972287603113500e+02 0.000000000000000000e+00
2.122121796040412676e+02 1.379884420511959320e+02 0.000000000000000000e+00
7.501153051918728920e+01 1.992763634088178151e+02 2.000000000000000000e+00
8.820985914404839434e+01 2.039040180413360588e+02 2.000000000000000000e+00
1.401032089956975426e+02 1.249468173697046041e+02 1.000000000000000000e+00
7.683427733577492802e+01 1.941362908797035516e+02 2.000000000000000000e+00
