4.882106227745275362e+01 2.154473782000640725e+01
1.272544510534217181e+02 1.000758514738699887e+02
2.660701525603002437e+02 2.127200752536619461e+02
7.680836867569306037e+01 1.940538078494306546e+02
7.544117388340079344e+01 9.724522109348778542e+01
2.484157068479689485e+02 1.947204852294869681e+02
1.296826757293715104e+02 1.198025510905120115e+02
7.276089011211595903e+01 1.125687476679422048e+02
2.731752559929961990e+02 2.224491767902172796e+02
4.653686000538502299e+01 1.493205428824208525e+01
2.267384371181575489e+02 1.852329309079796360e+02
7.133536213567262507e+01 1.032718052164197076e+02
8.980841707431547150e+01 2.022170436481469267e+02
2.813304571885138898e+02 1.629349817965632496e+02
6.367265307282747244e+01 2.029946020795194670e+02
8.071757487567644773e+01 1.027286446066333241e+02
6.323513126475245372e+01 2.008996511571484120e+02
6.277343796825285693e+01 2.008045004533515794e+02
4.837787256058009433e+01 2.738313762421778819e+01
2.656119325623747613e+02 1.828528394286847174e+02
7.467998109691409070e+01 9.267893128554210591e+01
1.445761241505715589e+02 9.319577160991700282e+01
2.326405615020465234e+02 2.004862985075335189e+02
2.704848049864618815e+02 1.842074293174042907e+02
6.827988680016549949e+01 1.022639632226463391e+02
2.352163179896797942e+02 1.716501448565711314e+02
6.857218878065121714e+01 1.042685021769181901e+02
2.724789550859455289e+02 1.609123737960003950e+02
7.063564073069733240e+01 1.032377753346597729e+02
7.765191584667218194e+01 1.036266086706544627e+02
4.567411074855186826e+01 8.738775801957810785e+00
6.534631434060369770e+01 1.990334605489615853e+02
6.987525237947707524e+01 1.959818035793786066e+02
2.576729735218426072e+02 2.373798135917582499e+02
1.336434383609153826e+02 9.905596902651372204e+01
2.713868851147529995e+02 1.992884089894078272e+02
8.433298888615180999e+01 1.952015178934603412e+01
1.408058449912755350e+02 9.474377397450845706e+01
5.189716931661381238e+01 1.493613953137405304e+00
2.832637354409837371e+02 1.691013441399566943e+02
1.417613574907189786e+02 8.884471358872707469e+01
2.654411796468627927e+02 1.848741655311191039e+02
2.626685427981125258e+02 1.630026473312165933e+02
2.660778627526293008e+02 1.637109890228462348e+02
7.883934702352762258e+01 1.919569213918704520e+02
1.228263674826479388e+02 1.044363409570520247e+02
6.301986535180544280e+01 5.628204247383942871e+00
1.750678968993435092e+02 1.048148346631657120e+02
1.430931919423019565e+02 1.031633690095582381e+02
2.309901174191229245e+02 2.136646293272602861e+02
7.637126948367529167e+01 1.008093724258921071e+02
6.879286538491513170e+01 9.425847739853439577e+01
1.370036697968778014e+02 9.811273780126263944e+01
8.278030566373931265e+01 1.876297605791927481e+02
7.293730507552756137e+01 9.523262067827684518e+01
2.491850829269349674e+02 1.983556621609698141e+02
6.887583843819044205e+01 1.487663699504038028e+01
2.352204098606174227e+02 1.908306965887373110e+02
5.079268262553907221e+01 1.533279923282655055e+01
3.007729082998984040e+02 1.801683149000171227e+02
8.088490154491326223e+01 2.120150245629818073e+02
2.336459889776296279e+02 1.621270407566796052e+02
7.596810368004535974e+01 9.402718803066363762e+01
2.338163592957329797e+02 1.875583426224740720e+02
7.534505093778179230e+01 1.078970742861442886e+02
2.914393622589223583e+02 2.103309755295891819e+02
6.529880706738317997e+01 1.994028374105015899e+01
7.609232289438855901e+01 2.016413771546007752e+02
1.402780833836631871e+02 1.194451148459814789e+02
1.632369233687453516e+02 9.946387561895164708e+01
4.798979730599244675e+01 1.103450133426120061e+01
2.010618852992806751e+02 2.339871364636383646e+02
7.755498239718964726e+01 9.785342041630354970e+01
2.626799756476470975e+02 1.457820047997729205e+02
7.496608574094321398e+01 1.055341945912938399e+02
3.337499793817192995e+01 1.423815506344959303e+01
1.259538117507709387e+02 9.305806144566487603e+01
6.885390885390447124e+01 1.949302780655316667e+02
1.687214760619474987e+02 8.061269078936084043e+01
1.907582349736478022e+02 1.850246350563335795e+02
6.953263649724853224e+01 2.016705052468669521e+02
1.504097946540961175e+02 1.036106900431330615e+02
1.537686704466062224e+02 8.619261464964046127e+01
2.318025852539545326e+02 1.972683890530053645e+02
7.859826481457648129e+01 2.024458205857095834e+02
2.465632241274620355e+02 1.570373401737344636e+02
2.581328162929410155e+02 2.133155086565803629e+02
6.889833717095298482e+01 2.749418655250562082e+01
2.958127242709921347e+02 2.441598114554599022e+02
5.143819851539047505e+01 -2.178451832959385825e+00
8.813259103361320967e+01 1.897869846914557854e+02
1.334073025185098516e+02 1.205514536978519402e+02
7.323381350516638122e+01 2.097715316012439928e+02
2.437591866151290390e+02 2.018224986646181947e+02
2.636167726256614969e+02 1.833414944644007676e+02
4.632576687356811362e+01 3.479453470479048605e+01
2.720938563829390091e+02 1.748155020424820236e+02
7.544065717374236613e+01 1.961972471561057034e+02
1.576476727071059258e+02 9.886722965338913127e+01
2.418340252287813996e+02 2.072406985222225160e+02
2.266526147228184982e+02 1.824775520063930117e+02
8.071057773836569993e+01 9.582853586069519736e+01
2.184904525486932982e+02 1.893756930467750692e+02
2.617406667620439293e+02 1.530894652262392697e+02
1.352409871717547958e+02 1.111130443918749364e+02
2.277928561119980486e+02 1.679136081581771407e+02
6.863396982875393348e+01 9.837548593243955963e+01
5.034410302588365482e+01 1.296737099461492981e+01
7.287229470362963468e+01 9.418416024258870323e+01
6.886660408820839052e+01 1.017022926424191809e+02
