8.599931216675838641e+01 1.934808715754453772e+02
1.498193640280832710e+02 1.089501248063891978e+02
2.661858747517805455e+02 1.691892921700749071e+02
1.517555585155000699e+02 9.239260419242896205e+01
2.413267154675380937e+02 1.707064296743435818e+02
1.347324689209383450e+02 8.877532323135829984e+01
1.945510032404915819e+02 1.909430648358178644e+02
2.772207466705557408e+02 1.609484990499456103e+02
1.176975194759784102e+02 9.578431430543996328e+01
2.170471639763216558e+02 2.238516300499388194e+02
1.594167498878919957e+02 8.780922036336997394e+01
2.143521414585228229e+02 2.133680799302150888e+02
2.671859851035077895e+02 1.698503273062660242e+02
7.855653517181482925e+01 1.949195960452797181e+02
2.928232835796799236e+02 1.705975658948581497e+02
2.339834907953065226e+02 1.605717098171289763e+02
1.418947277990200746e+02 1.011336661622008961e+02
1.212527557355779777e+02 8.634194380122383450e+01
8.003126220915588362e+01 2.010888924173295322e+02
1.658225371836861370e+02 9.349845104374394111e+01
2.595221669807239664e+02 1.694801560290263183e+02
3.185136225891248500e+02 1.530022855798789863e+02
7.018864358903545053e+01 1.932465748742059191e+02
2.920304965337313661e+02 2.276517275458772360e+02
7.390071555653213409e+01 1.942828128405958523e+02
1.641376853597613206e+02 1.283810629385259574e+02
1.503297600982749032e+02 7.897117424709207967e+01
1.024130044882548418e+02 9.766890090462952401e+01
1.978157587038547263e+02 1.171566068551765341e+02
2.850194907923524852e+02 1.719334568604907645e+02
1.222809147581496063e+02 7.012908432935250858e+01
2.203810740248546551e+02 1.783027291490774928e+02
8.646427516653780287e+01 2.085678305872352212e+02
1.430838472428168870e+02 1.202764061736913845e+02
7.953423724051263832e+01 2.065882486681684611e+02
8.190985060794010053e+01 1.370677052249344570e+02
2.427494996920102892e+02 1.523864579599127751e+02
1.356050026681583063e+02 1.165357134935453018e+02
2.882247416137988694e+02 2.122852854082043166e+02
6.365034695772569506e+01 2.049636188200483389e+02
1.452625522795372603e+02 1.122434311476284989e+02
2.441811213699542407e+02 2.196473861505019727e+02
1.102919391362416945e+02 9.398361971493160638e+01
1.320497670488681763e+02 1.012379758693962515e+02
2.437575318599712944e+02 1.801737429880325010e+02
1.419023140345305762e+02 1.308856526837542731e+02
2.759698710700899369e+02 1.152184174692743710e+02
2.340502212254031065e+02 1.891972492895963285e+02
7.690467429614494677e+01 1.985837783488563275e+02
9.470402629167870145e+01 1.099494272784736353e+02
2.352957107394445870e+02 1.895958831907033755e+02
2.408039401998296114e+02 1.997172330965015874e+02
1.191163807829613717e+02 1.171062363942789091e+02
1.281335535396990792e+02 1.020916238592514418e+02
2.701867465672964954e+02 1.469892806065918762e+02
2.580862883900740030e+02 1.944962134318253675e+02
1.576346032630107175e+02 1.317278677167324474e+02
2.411738952563131022e+02 1.345999894162180226e+02
1.524428714619035077e+02 9.014256658381039244e+01
1.368646329523149632e+02 1.068037262496972915e+02
1.083470360119200677e+02 7.023645923868511431e+01
2.279142080712552172e+02 1.853816567238674793e+02
2.439985083124495304e+02 1.726622541831063984e+02
1.449390078237039745e+02 9.410988733896876113e+01
7.987322154152023757e+01 2.025447393950822175e+02
1.455631885877676268e+02 9.203359932591666848e+01
7.559443986929542802e+01 2.127051558740986081e+02
2.820174147382933825e+02 8.867367180915671554e+01
2.250394724122064645e+02 1.794293745534911295e+02
1.971880090592268573e+02 1.870543995569867093e+02
2.352563700876682447e+02 1.553700117527764917e+02
2.162459525573073620e+02 1.846678432130437670e+02
1.433192153023104254e+02 9.037034132622093807e+01
1.379666828039820530e+02 1.026175377372057227e+02
1.753779860144362885e+02 9.875577785901208472e+01
2.739776673273585175e+02 1.967172076709128135e+02
1.386457658415582728e+02 1.025277071228898791e+02
1.442315673078926750e+02 9.984654983659306993e+01
7.306065154238250159e+01 2.058046155517636748e+02
2.699371695496766961e+02 1.657003346290810271e+02
7.177220236375843854e+01 2.005273813029807002e+02
2.211381218271818625e+02 1.665509237897858839e+02
8.820658770899879642e+01 1.975971257373849710e+02
